Original Index,TimeSec,SleepLVL,HR
522,16050,5,63.0
523,16080,5,64.0
524,16110,5,66.0
525,16140,5,67.0
526,16170,5,69.0
527,16200,5,68.0
528,16230,5,68.0
529,16260,5,69.0
530,16290,5,60.0
531,16320,5,65.0
532,16350,5,73.0
533,16380,5,71.0
534,16410,5,64.0
535,16440,5,61.0
536,16470,5,63.0
537,16500,5,66.0
538,16530,5,62.0
539,16560,5,61.0
540,16590,5,63.0
541,16620,5,66.0
542,16650,5,65.0
543,16680,5,61.0
544,16710,5,62.0
545,16740,5,64.0
546,16770,5,62.0
547,16800,5,61.0
548,16830,5,59.0
549,16860,5,62.0
550,16890,5,63.0
551,16920,5,64.0
552,16950,5,60.0
553,16980,5,61.0
554,17010,5,62.0
555,17040,5,64.0
556,17070,5,59.0
557,17100,5,61.0
558,17130,5,64.0
559,17160,5,59.0
560,17190,5,60.0
561,17220,5,60.0
562,17250,5,63.0
563,17280,5,66.0
564,17310,5,65.0
565,17340,5,66.0
566,17370,5,67.0
567,17400,5,65.0
568,17430,5,65.0
569,17460,5,68.0
570,17490,5,67.0
571,17520,5,68.0
572,17550,5,62.0
573,17580,5,65.0
574,17610,5,65.0
575,17640,5,64.0
576,17670,5,61.0
577,17700,5,67.0
578,17730,5,60.0
579,17760,5,62.0
580,17790,5,61.0
581,17820,5,59.0
582,17850,5,62.0
583,17880,5,59.0
584,17910,5,60.0
585,17940,5,60.0
586,17970,5,61.0
587,18000,5,61.0
588,18030,5,62.0
589,18060,5,66.0
590,18090,5,67.0
591,18120,5,63.0
592,18150,5,65.0
593,18180,5,66.0
594,18210,5,62.0
595,18240,5,64.0
596,18270,5,66.0
597,18300,5,66.0
598,18330,5,62.0
599,18360,5,70.0
600,18390,5,64.0
601,18420,5,60.0
602,18450,5,63.0
603,18480,5,64.0
604,18510,5,65.0
605,18540,5,64.0
606,18570,5,65.0
607,18600,5,70.0
608,18630,5,65.0
609,18660,5,60.0
610,18690,5,63.0
611,18720,5,63.0
612,18750,5,61.0
613,18780,5,61.0
614,18810,5,63.0
615,18840,5,59.0
616,18870,5,61.0
617,18900,5,57.0
618,18930,5,58.0
619,18960,5,59.0
620,18990,5,62.0
621,19020,5,62.0
622,19050,5,68.0
623,19080,5,64.0
624,19110,5,67.0
625,19140,5,70.0
626,19170,5,70.0
627,19200,5,59.0
628,19230,5,66.0
629,19260,5,64.0
630,19290,5,71.0
631,19320,5,63.0
632,19350,5,64.0
633,19380,5,61.0
634,19410,5,59.0
635,19440,5,60.0
636,19470,5,61.0
637,19500,5,60.0
638,19530,5,63.0
639,19560,5,59.0
640,19590,5,60.0
641,19620,5,59.0
642,19650,5,59.0
643,19680,5,62.0
644,19710,2,63.0
645,19740,2,57.0
646,19770,2,54.0
647,19800,2,58.0
648,19830,2,60.0
649,19860,2,55.0
650,19890,2,56.0
651,19920,2,57.0
652,19950,2,55.0
653,19980,2,57.0
654,20010,2,55.0
655,20040,2,56.0
656,20070,2,57.0
657,20100,2,55.0
658,20130,2,56.0
659,20160,2,57.0
660,20190,2,55.0
661,20220,2,55.0
662,20250,2,56.0
663,20280,2,55.0
664,20310,2,55.0
665,20340,2,54.0
666,20370,2,54.0
667,20400,2,55.0
668,20430,2,56.0
669,20460,2,55.0
670,20490,2,54.0
671,20520,2,54.0
672,20550,2,54.0
673,20580,2,54.0
674,20610,2,54.0
675,20640,2,54.0
676,20670,2,53.0
677,20700,2,54.0
678,20730,2,52.0
679,20760,2,54.0
680,20790,2,53.0
681,20820,2,53.0
682,20850,2,55.0
683,20880,2,55.0
684,20910,2,53.0
685,20940,2,53.0
686,20970,2,54.0
687,21000,2,55.0
688,21030,2,54.0
689,21060,2,54.0
690,21090,2,55.0
691,21120,2,56.0
692,21150,2,56.0
693,21180,2,55.0
694,21210,2,54.0
695,21240,2,54.0
696,21270,2,54.0
697,21300,2,54.0
698,21330,2,54.0
699,21360,2,54.0
700,21390,2,54.0
701,21420,2,54.0
702,21450,2,53.0
703,21480,2,53.0
704,21510,2,52.0
705,21540,0,53.0
706,21570,1,62.0
707,21600,2,52.0
708,21630,2,53.0
709,21660,2,52.0
710,21690,2,53.0
711,21720,2,52.0
712,21750,2,54.0
713,21780,2,54.0
714,21810,2,52.0
715,21840,2,53.0
716,21870,2,54.0
717,21900,2,53.0
718,21930,2,54.0
719,21960,2,54.0
720,21990,2,54.0
721,22020,2,54.0
722,22050,2,54.0
723,22080,2,54.0
724,22110,2,53.0
725,22140,2,55.0
726,22170,2,53.0
727,22200,2,54.0
728,22230,2,54.0
729,22260,2,54.0
730,22290,2,54.0
731,22320,2,55.0
732,22350,2,54.0
733,22380,2,54.0
734,22410,2,55.0
735,22440,3,54.0
736,22470,3,55.0
737,22500,3,55.0
738,22530,3,55.0
739,22560,3,55.0
740,22590,3,55.0
741,22620,3,56.0
742,22650,3,55.0
743,22680,3,56.0
744,22710,1,54.0
745,22740,2,60.0
746,22770,2,51.0
747,22800,2,53.0
748,22830,2,53.0
749,22860,2,53.0
750,22890,2,52.0
751,22920,2,54.0
752,22950,2,54.0
753,22980,2,54.0
754,23010,2,54.0
755,23040,2,54.0
756,23070,2,54.0
757,23100,2,54.0
758,23130,2,54.0
759,23160,2,55.0
760,23190,2,54.0
761,23220,2,55.0
762,23250,2,54.0
763,23280,2,54.0
764,23310,2,54.0
765,23340,2,54.0
766,23370,2,55.0
767,23400,2,55.0
768,23430,2,55.0
769,23460,2,54.0
770,23490,2,54.0
771,23520,2,54.0
772,23550,2,54.0
773,23580,2,54.0
774,23610,2,55.0
775,23640,2,55.0
776,23670,2,55.0
777,23700,2,55.0
778,23730,2,55.0
779,23760,2,54.0
780,23790,2,55.0
781,23820,2,55.0
782,23850,2,54.0
783,23880,2,56.0
784,23910,2,56.0
785,23940,2,57.0
786,23970,2,56.0
787,24000,2,55.0
788,24030,2,57.0
789,24060,2,55.0
790,24090,2,55.0
791,24120,2,55.0
792,24150,2,55.0
793,24180,2,56.0
794,24210,2,55.0
795,24240,2,54.0
796,24270,2,55.0
797,24300,2,56.0
798,24330,2,55.0
799,24360,0,60.0
800,24390,1,84.0
801,24420,2,54.0
802,24450,2,54.0
803,24480,2,56.0
804,24510,2,57.0
805,24540,2,55.0
806,24570,2,55.0
807,24600,2,57.0
808,24630,2,58.0
809,24660,2,58.0
810,24690,2,57.0
811,24720,2,56.0
812,24750,2,59.0
813,24780,2,57.0
814,24810,1,58.0
815,24840,2,58.0
816,24870,1,58.0
817,24900,2,59.0
818,24930,5,59.0
819,24960,5,59.0
820,24990,5,57.0
821,25020,0,59.0
822,25050,5,56.0
823,25080,5,56.0
824,25110,5,56.0
825,25140,5,58.0
826,25170,5,59.0
827,25200,5,56.0
828,25230,5,58.0
829,25260,0,58.0
830,25290,1,89.0
831,25320,2,57.0
832,25350,2,57.0
833,25380,2,57.0
834,25410,2,54.0
835,25440,2,56.0
836,25470,2,55.0
837,25500,2,54.0
838,25530,2,54.0
839,25560,2,55.0
840,25590,2,54.0
841,25620,2,55.0
842,25650,2,55.0
843,25680,2,55.0
844,25710,2,53.0
845,25740,2,55.0
846,25770,2,54.0
847,25800,2,54.0
848,25830,2,55.0
849,25860,2,54.0
850,25890,2,54.0
851,25920,2,55.0
852,25950,2,54.0
853,25980,2,54.0
854,26010,2,54.0
855,26040,2,55.0
856,26070,2,55.0
857,26100,2,54.0
858,26130,2,56.0
859,26160,2,55.0
860,26190,2,55.0
861,26220,2,55.0
862,26250,2,54.0
863,26280,2,56.0
864,26310,2,55.0
865,26340,2,55.0
866,26370,2,57.0
867,26400,2,55.0
868,26430,2,56.0
869,26460,2,55.0
870,26490,2,54.0
871,26520,2,54.0
872,26550,2,55.0
873,26580,2,55.0
874,26610,2,55.0
875,26640,0,56.0
876,26670,2,60.0
877,26700,2,55.0
878,26730,2,54.0
879,26760,2,53.0
880,26790,2,55.0
881,26820,1,59.0
882,26850,2,56.0
883,26880,2,54.0
884,26910,2,52.0
885,26940,2,56.0
886,26970,0,54.0
887,27000,1,55.0
888,27030,0,55.0
889,27060,1,56.0
890,27090,2,54.0
891,27120,2,54.0
892,27150,2,53.0
893,27180,2,55.0
894,27210,2,53.0
895,27240,2,56.0
896,27270,2,54.0
897,27300,2,54.0
898,27330,2,54.0
899,27360,2,54.0
900,27390,2,54.0
901,27420,2,54.0
902,27450,2,54.0
903,27480,2,53.0
904,27510,2,54.0
905,27540,2,54.0
906,27570,1,55.0
907,27600,2,59.0
908,27630,2,55.0
909,27660,2,53.0
910,27690,2,55.0
911,27720,1,53.0
912,27750,1,74.0
913,27780,2,53.0
914,27810,2,56.0
915,27840,2,56.0
916,27870,2,54.0
917,27900,1,61.0
918,27930,2,57.0
919,27960,2,54.0
920,27990,2,54.0
921,28020,5,53.0
922,28050,5,56.0
923,28080,5,54.0
924,28110,5,55.0
925,28140,5,53.0
926,28170,5,61.0
927,28200,5,57.0
928,28230,5,57.0
929,28260,5,57.0
930,28290,5,59.0
931,28320,5,64.0
932,28350,5,67.0
933,28380,5,61.0
934,28410,5,63.0
935,28440,5,59.0
936,28470,5,60.0
937,28500,0,61.0
938,28530,5,64.0
939,28560,5,59.0
940,28590,5,55.0
941,28620,5,55.0
942,28650,5,53.0
943,28680,5,53.0
944,28710,5,59.0
945,28740,5,56.0
946,28770,5,57.0
947,28800,5,55.0
0,30,0,76.0
1,60,0,82.0
2,90,0,72.0
3,120,0,83.0
4,150,0,75.0
5,180,0,76.0
6,210,0,76.0
7,240,0,77.0
8,270,0,80.0
9,300,0,77.0
10,330,0,80.0
11,360,0,84.0
12,390,0,75.0
13,420,0,80.0
14,450,0,76.0
15,480,0,84.0
16,510,0,80.0
17,540,0,73.0
18,570,0,76.0
19,600,0,78.0
20,630,0,78.0
21,660,0,77.0
22,690,0,80.0
23,720,0,78.0
24,750,0,74.0
25,780,0,76.0
26,810,0,73.0
27,840,0,76.0
28,870,1,95.0
29,900,1,75.0
30,930,2,74.0
31,960,2,76.0
32,990,2,75.0
33,1020,2,74.0
34,1050,0,75.0
35,1080,0,94.0
36,1110,0,76.0
37,1140,0,77.0
38,1170,0,80.0
39,1200,0,77.0
40,1230,1,77.0
41,1260,1,76.0
42,1290,2,76.0
43,1320,2,77.0
44,1350,2,79.0
45,1380,2,80.0
46,1410,2,78.0
47,1440,2,76.0
48,1470,2,79.0
49,1500,2,80.0
50,1530,2,80.0
51,1560,2,79.0
52,1590,2,80.0
53,1620,2,75.0
54,1650,2,80.0
55,1680,2,79.0
56,1710,2,79.0
57,1740,2,78.0
58,1770,2,81.0
59,1800,2,80.0
60,1830,2,77.0
61,1860,2,77.0
62,1890,2,81.0
63,1920,2,80.0
64,1950,2,82.0
65,1980,2,81.0
66,2010,2,82.0
67,2040,2,81.0
68,2070,2,83.0
69,2100,2,83.0
70,2130,2,84.0
71,2160,2,83.0
72,2190,2,85.0
73,2220,2,85.0
74,2250,2,84.0
75,2280,2,85.0
76,2310,2,83.0
77,2340,2,85.0
78,2370,2,83.0
79,2400,2,83.0
80,2430,2,84.0
81,2460,2,85.0
82,2490,2,87.0
83,2520,2,85.0
84,2550,2,87.0
85,2580,2,86.0
86,2610,2,86.0
87,2640,2,87.0
88,2670,2,87.0
89,2700,2,88.0
90,2730,2,88.0
91,2760,2,88.0
92,2790,2,88.0
93,2820,2,88.0
94,2850,2,89.0
95,2880,2,88.0
96,2910,2,89.0
97,2940,2,89.0
98,2970,2,89.0
99,3000,2,89.0
100,3030,2,90.0
101,3060,3,90.0
102,3090,3,90.0
103,3120,3,91.0
104,3150,3,90.0
105,3180,3,91.0
106,3210,3,91.0
107,3240,3,91.0
108,3270,3,90.0
109,3300,3,90.0
110,3330,3,90.0
111,3360,3,91.0
112,3390,3,91.0
113,3420,3,92.0
114,3450,3,92.0
115,3480,3,92.0
116,3510,3,89.0
117,3540,3,91.0
118,3570,3,91.0
119,3600,3,92.0
120,3630,3,91.0
121,3660,3,92.0
122,3690,3,91.0
123,3720,3,90.0
124,3750,3,92.0
125,3780,3,92.0
126,3810,3,91.0
127,3840,3,91.0
128,3870,3,93.0
129,3900,3,91.0
130,3930,3,93.0
131,3960,3,93.0
132,3990,3,91.0
133,4020,3,94.0
134,4050,3,93.0
135,4080,3,94.0
136,4110,3,92.0
137,4140,3,93.0
138,4170,3,93.0
139,4200,3,94.0
140,4230,3,93.0
141,4260,3,94.0
142,4290,3,93.0
143,4320,3,91.0
144,4350,3,94.0
145,4380,3,93.0
146,4410,2,94.0
147,4440,0,96.0
148,4470,1,108.0
149,4500,2,91.0
150,4530,2,96.0
151,4560,0,93.0
152,4590,1,111.0
153,4620,2,91.0
154,4650,2,89.0
155,4680,2,89.0
156,4710,2,92.0
157,4740,2,91.0
158,4770,2,87.0
159,4800,2,91.0
160,4830,2,89.0
161,4860,2,91.0
162,4890,2,90.0
163,4920,2,91.0
164,4950,1,94.0
165,4980,2,86.0
166,5010,2,88.0
167,5040,2,93.0
168,5070,1,93.0
169,5100,2,89.0
170,5130,2,89.0
171,5160,1,90.0
172,5190,2,85.0
173,5220,2,93.0
174,5250,2,91.0
175,5280,2,89.0
176,5310,2,89.0
177,5340,1,94.0
178,5370,2,86.0
179,5400,2,89.0
180,5430,2,93.0
181,5460,2,87.0
182,5490,2,91.0
183,5520,2,89.0
184,5550,2,85.0
185,5580,2,87.0
186,5610,2,85.0
187,5640,2,85.0
188,5670,2,90.0
189,5700,2,91.0
190,5730,2,90.0
191,5760,2,93.0
192,5790,2,92.0
193,5820,2,95.0
194,5850,2,91.0
195,5880,2,97.0
196,5910,2,89.0
197,5940,2,90.0
198,5970,2,92.0
199,6000,2,93.0
200,6030,2,92.0
201,6060,2,93.0
202,6090,2,93.0
203,6120,2,89.0
204,6150,2,89.0
205,6180,2,87.0
206,6210,2,95.0
207,6240,2,94.0
208,6270,2,92.0
209,6300,2,89.0
210,6330,2,88.0
211,6360,2,89.0
212,6390,2,94.0
213,6420,2,85.0
214,6450,2,91.0
215,6480,2,90.0
216,6510,2,91.0
217,6540,2,98.0
218,6570,2,96.0
219,6600,0,94.0
220,6630,0,100.0
221,6660,0,114.0
222,6690,0,86.0
223,6720,1,91.0
224,6750,1,90.0
225,6780,2,92.0
226,6810,2,91.0
227,6840,2,92.0
228,6870,2,92.0
229,6900,2,87.0
230,6930,2,91.0
231,6960,2,92.0
232,6990,2,92.0
233,7020,2,94.0
234,7050,2,93.0
235,7080,2,91.0
236,7110,2,96.0
237,7140,2,96.0
238,7170,2,91.0
239,7200,0,97.0
240,7230,1,97.0
241,7260,0,94.0
242,7290,0,97.0
243,7320,1,94.0
244,7350,1,97.0
245,7380,1,90.0
246,7410,2,91.0
247,7440,2,95.0
248,7470,2,94.0
249,7500,2,94.0
250,7530,2,92.0
251,7560,2,92.0
252,7590,2,96.0
253,7620,2,94.0
254,7650,2,94.0
255,7680,2,90.0
256,7710,2,94.0
257,7740,2,93.0
258,7770,2,97.0
259,7800,2,95.0
260,7830,2,94.0
261,7860,2,95.0
262,7890,2,91.0
263,7920,2,96.0
264,7950,2,90.0
265,7980,2,93.0
266,8010,2,92.0
267,8040,2,94.0
268,8070,0,94.0
269,8100,1,98.0
270,8130,0,97.0
271,8160,0,96.0
272,8190,1,99.0
273,8220,2,96.0
274,8250,2,91.0
275,8280,2,92.0
276,8310,2,92.0
277,8340,2,91.0
278,8370,2,94.0
279,8400,2,89.0
280,8430,2,91.0
281,8460,2,93.0
282,8490,2,94.0
283,8520,2,94.0
284,8550,2,93.0
285,8580,2,93.0
286,8610,2,94.0
287,8640,2,94.0
288,8670,2,94.0
289,8700,2,94.0
290,8730,2,93.0
291,8760,2,95.0
292,8790,2,93.0
293,8820,2,92.0
294,8850,2,93.0
295,8880,2,95.0
296,8910,2,94.0
297,8940,2,94.0
298,8970,1,99.0
299,9000,2,99.0
300,9030,2,92.0
301,9060,0,94.0
302,9090,1,107.0
303,9120,2,91.0
304,9150,2,88.0
305,9180,2,90.0
306,9210,2,90.0
307,9240,2,89.0
308,9270,2,92.0
309,9300,5,88.0
310,9330,5,90.0
311,9360,5,93.0
312,9390,5,93.0
313,9420,5,97.0
314,9450,5,89.0
315,9480,5,89.0
316,9510,5,94.0
317,9540,5,86.0
318,9570,5,93.0
319,9600,5,91.0
320,9630,5,91.0
321,9660,5,95.0
322,9690,5,90.0
323,9720,5,89.0
324,9750,5,94.0
325,9780,5,91.0
326,9810,5,98.0
327,9840,5,87.0
328,9870,5,86.0
329,9900,5,90.0
330,9930,5,89.0
331,9960,5,96.0
332,9990,5,84.0
333,10020,5,89.0
334,10050,5,90.0
335,10080,5,93.0
336,10110,5,92.0
337,10140,5,91.0
338,10170,5,92.0
339,10200,5,91.0
340,10230,5,86.0
341,10260,5,86.0
342,10290,5,92.0
343,10320,5,88.0
344,10350,5,85.0
345,10380,5,87.0
346,10410,5,92.0
347,10440,5,92.0
348,10470,5,88.0
349,10500,5,90.0
350,10530,5,89.0
351,10560,5,90.0
352,10590,5,88.0
353,10620,5,88.0
354,10650,5,89.0
355,10680,5,89.0
356,10710,5,90.0
357,10740,0,86.0
358,10770,0,92.0
359,10800,1,85.0
360,10830,2,88.0
361,10860,2,95.0
362,10890,2,90.0
363,10920,2,90.0
364,10950,2,90.0
365,10980,2,90.0
366,11010,2,92.0
367,11040,2,90.0
368,11070,2,89.0
369,11100,2,87.0
370,11130,2,90.0
371,11160,2,91.0
372,11190,1,91.0
373,11220,0,88.0
374,11250,1,106.0
375,11280,2,89.0
376,11310,2,88.0
377,11340,2,91.0
378,11370,2,90.0
379,11400,2,87.0
380,11430,2,90.0
381,11460,0,87.0
382,11490,0,103.0
383,11520,2,90.0
384,11550,2,86.0
385,11580,2,86.0
386,11610,2,89.0
387,11640,2,90.0
388,11670,2,88.0
389,11700,2,91.0
390,11730,2,90.0
391,11760,2,85.0
392,11790,2,89.0
393,11820,2,88.0
394,11850,2,90.0
395,11880,2,87.0
396,11910,2,87.0
397,11940,2,88.0
398,11970,2,88.0
399,12000,2,88.0
400,12030,2,87.0
401,12060,2,88.0
402,12090,2,87.0
403,12120,2,87.0
404,12150,2,88.0
405,12180,2,88.0
406,12210,2,88.0
407,12240,2,89.0
408,12270,2,82.0
409,12300,2,86.0
410,12330,2,87.0
411,12360,2,86.0
412,12390,2,87.0
413,12420,2,87.0
414,12450,2,86.0
415,12480,2,87.0
0,510,0,68.0
1,540,0,78.0
2,570,0,67.0
3,600,0,61.0
4,630,0,77.0
5,660,0,77.0
6,690,0,59.0
7,720,0,56.0
8,750,0,55.0
9,780,0,62.0
10,810,0,61.0
11,840,0,56.0
12,870,0,56.0
13,900,0,54.0
14,930,0,52.0
15,960,0,53.0
16,990,0,59.0
17,1020,0,74.0
18,1050,0,68.0
19,1080,1,60.0
20,1110,1,56.0
21,1140,1,52.0
22,1170,1,53.0
23,1200,2,54.0
24,1230,2,55.0
25,1260,2,54.0
26,1290,0,54.0
27,1320,1,70.0
28,1350,2,58.0
29,1380,2,53.0
30,1410,2,53.0
31,1440,2,57.0
32,1470,2,55.0
33,1500,2,55.0
34,1530,2,56.0
35,1560,2,55.0
36,1590,2,59.0
37,1620,2,55.0
38,1650,2,54.0
39,1680,2,55.0
40,1710,2,55.0
41,1740,2,55.0
42,1770,2,54.0
43,1800,2,54.0
44,1830,2,57.0
45,1860,2,55.0
46,1890,2,55.0
47,1920,2,57.0
48,1950,2,54.0
49,1980,2,57.0
50,2010,2,55.0
51,2040,2,54.0
52,2070,2,62.0
53,2100,2,54.0
54,2130,2,55.0
55,2160,2,55.0
56,2190,2,56.0
57,2220,2,53.0
58,2250,2,54.0
59,2280,2,55.0
60,2310,2,54.0
61,2340,2,53.0
62,2370,2,54.0
63,2400,2,53.0
64,2430,2,54.0
65,2460,2,54.0
66,2490,2,52.0
67,2520,2,54.0
68,2550,2,53.0
69,2580,2,53.0
70,2610,2,54.0
71,2640,2,54.0
72,2670,2,55.0
73,2700,3,53.0
74,2730,3,54.0
75,2760,3,54.0
76,2790,3,53.0
77,2820,3,53.0
78,2850,3,54.0
79,2880,3,53.0
80,2910,3,53.0
81,2940,3,54.0
82,2970,3,51.0
83,3000,3,54.0
84,3030,3,53.0
85,3060,3,54.0
86,3090,3,58.0
87,3120,3,53.0
88,3150,3,53.0
89,3180,3,52.0
90,3210,3,53.0
91,3240,3,55.0
92,3270,3,53.0
93,3300,3,52.0
94,3330,3,53.0
95,3360,3,53.0
96,3390,3,54.0
97,3420,3,51.0
98,3450,3,54.0
99,3480,3,54.0
100,3510,3,54.0
101,3540,3,53.0
102,3570,3,53.0
103,3600,3,54.0
104,3630,3,53.0
105,3660,3,53.0
106,3690,3,55.0
107,3720,3,54.0
108,3750,3,53.0
109,3780,3,53.0
110,3810,2,56.0
111,3840,1,54.0
112,3870,2,56.0
113,3900,2,54.0
114,3930,2,53.0
115,3960,2,52.0
116,3990,2,54.0
117,4020,2,56.0
118,4050,2,56.0
119,4080,2,52.0
120,4110,2,55.0
121,4140,2,57.0
122,4170,2,54.0
123,4200,2,53.0
124,4230,2,55.0
125,4260,2,58.0
126,4290,2,55.0
127,4320,3,54.0
128,4350,3,54.0
129,4380,3,53.0
130,4410,3,54.0
131,4440,3,51.0
132,4470,3,53.0
133,4500,3,54.0
134,4530,3,55.0
135,4560,3,52.0
136,4590,3,55.0
137,4620,3,54.0
138,4650,3,54.0
139,4680,2,56.0
140,4710,2,54.0
141,4740,2,52.0
142,4770,1,53.0
143,4800,2,52.0
144,4830,2,53.0
145,4860,2,59.0
146,4890,2,53.0
147,4920,2,55.0
148,4950,2,51.0
149,4980,1,60.0
150,5010,2,60.0
151,5040,2,55.0
152,5070,2,54.0
153,5100,2,58.0
154,5130,2,57.0
155,5160,2,57.0
156,5190,2,55.0
157,5220,2,56.0
158,5250,2,57.0
159,5280,2,58.0
160,5310,2,78.0
161,5340,2,56.0
162,5370,2,55.0
163,5400,2,56.0
164,5430,2,52.0
165,5460,2,60.0
166,5490,1,61.0
167,5520,2,55.0
168,5550,2,53.0
169,5580,2,51.0
170,5610,2,55.0
171,5640,2,50.0
172,5670,2,54.0
173,5700,2,55.0
174,5730,2,53.0
175,5760,2,53.0
176,5790,2,55.0
177,5820,2,52.0
178,5850,2,52.0
179,5880,2,53.0
180,5910,2,54.0
181,5940,2,53.0
182,5970,2,51.0
183,6000,2,51.0
184,6030,1,68.0
185,6060,2,66.0
186,6090,2,52.0
187,6120,1,52.0
188,6150,2,51.0
189,6180,2,55.0
190,6210,2,50.0
191,6240,2,54.0
192,6270,2,51.0
193,6300,2,50.0
194,6330,2,52.0
195,6360,2,52.0
196,6390,2,55.0
197,6420,2,52.0
198,6450,2,53.0
199,6480,2,52.0
200,6510,2,53.0
201,6540,2,53.0
202,6570,2,54.0
203,6600,3,51.0
204,6630,3,53.0
205,6660,3,52.0
206,6690,3,53.0
207,6720,3,52.0
208,6750,3,52.0
209,6780,3,55.0
210,6810,3,53.0
211,6840,3,54.0
212,6870,3,53.0
213,6900,3,55.0
214,6930,3,53.0
215,6960,3,54.0
216,6990,3,51.0
217,7020,3,52.0
218,7050,3,54.0
219,7080,3,52.0
220,7110,3,51.0
221,7140,3,52.0
222,7170,3,52.0
223,7200,3,52.0
224,7230,3,52.0
225,7260,3,51.0
226,7290,3,52.0
227,7320,3,51.0
228,7350,3,51.0
229,7380,3,52.0
230,7410,3,53.0
231,7440,3,51.0
232,7470,3,55.0
233,7500,3,53.0
234,7530,3,53.0
235,7560,3,53.0
236,7590,3,52.0
237,7620,3,52.0
238,7650,3,52.0
239,7680,3,51.0
240,7710,3,51.0
241,7740,2,56.0
242,7770,2,70.0
243,7800,2,52.0
244,7830,2,51.0
245,7860,2,55.0
246,7890,2,51.0
247,7920,2,51.0
248,7950,2,52.0
249,7980,2,52.0
250,8010,2,53.0
251,8040,2,51.0
252,8070,2,52.0
253,8100,2,52.0
254,8130,2,50.0
255,8160,2,52.0
256,8190,2,53.0
257,8220,2,53.0
258,8250,2,52.0
259,8280,2,52.0
260,8310,2,52.0
261,8340,2,52.0
262,8370,2,52.0
263,8400,2,56.0
264,8430,2,58.0
265,8460,5,52.0
266,8490,5,56.0
267,8520,5,57.0
268,8550,5,55.0
269,8580,5,59.0
270,8610,5,59.0
271,8640,5,59.0
272,8670,5,59.0
273,8700,5,74.0
274,8730,5,54.0
275,8760,5,52.0
276,8790,5,51.0
277,8820,5,58.0
278,8850,5,52.0
279,8880,5,51.0
280,8910,5,53.0
281,8940,5,60.0
282,8970,5,57.0
283,9000,5,56.0
284,9030,5,56.0
285,9060,5,56.0
286,9090,5,50.0
287,9120,5,56.0
288,9150,5,54.0
289,9180,5,56.0
290,9210,5,52.0
291,9240,5,56.0
292,9270,5,53.0
293,9300,5,54.0
294,9330,5,51.0
295,9360,5,57.0
296,9390,5,50.0
297,9420,5,50.0
298,9450,5,50.0
299,9480,0,55.0
300,9510,1,68.0
301,9540,1,71.0
302,9570,2,51.0
303,9600,2,50.0
304,9630,2,52.0
305,9660,2,50.0
306,9690,2,51.0
307,9720,2,51.0
308,9750,2,53.0
309,9780,2,50.0
310,9810,2,50.0
311,9840,2,50.0
312,9870,2,50.0
313,9900,2,50.0
314,9930,2,50.0
315,9960,2,50.0
316,9990,2,50.0
317,10020,2,50.0
318,10050,2,50.0
319,10080,2,51.0
320,10110,2,50.0
321,10140,2,50.0
322,10170,2,53.0
323,10200,2,50.0
324,10230,2,51.0
325,10260,2,52.0
326,10290,2,52.0
327,10320,2,50.0
328,10350,2,51.0
329,10380,2,51.0
330,10410,2,51.0
331,10440,2,51.0
332,10470,1,61.0
333,10500,2,52.0
334,10530,2,48.0
335,10560,2,50.0
336,10590,2,49.0
337,10620,2,49.0
338,10650,2,50.0
339,10680,2,49.0
340,10710,2,50.0
341,10740,2,50.0
342,10770,2,50.0
343,10800,2,51.0
344,10830,2,50.0
345,10860,2,52.0
346,10890,2,49.0
347,10920,2,51.0
348,10950,2,50.0
349,10980,2,50.0
350,11010,2,50.0
351,11040,2,50.0
352,11070,1,69.0
353,11100,1,78.0
354,11130,2,54.0
355,11160,2,53.0
356,11190,2,52.0
357,11220,2,52.0
358,11250,2,52.0
359,11280,2,55.0
360,11310,2,50.0
361,11340,2,51.0
362,11370,2,51.0
363,11400,2,50.0
364,11430,2,50.0
365,11460,2,50.0
366,11490,2,52.0
367,11520,2,51.0
368,11550,2,52.0
369,11580,2,50.0
370,11610,2,51.0
371,11640,2,52.0
372,11670,2,50.0
373,11700,2,50.0
374,11730,2,51.0
375,11760,2,50.0
376,11790,2,52.0
377,11820,2,51.0
378,11850,2,51.0
379,11880,2,52.0
380,11910,2,50.0
381,11940,2,50.0
382,11970,2,50.0
383,12000,2,50.0
384,12030,2,50.0
385,12060,2,51.0
386,12090,2,51.0
387,12120,1,52.0
388,12150,1,78.0
389,12180,2,77.0
390,12210,2,51.0
391,12240,2,50.0
392,12270,2,50.0
393,12300,2,50.0
394,12330,2,49.0
395,12360,2,50.0
396,12390,2,50.0
397,12420,1,50.0
398,12450,1,50.0
399,12480,2,50.0
400,12510,2,50.0
401,12540,2,50.0
402,12570,5,51.0
403,12600,5,49.0
404,12630,5,50.0
405,12660,5,48.0
406,12690,5,50.0
407,12720,5,54.0
408,12750,5,52.0
409,12780,5,53.0
410,12810,5,57.0
411,12840,5,55.0
412,12870,5,57.0
413,12900,5,55.0
414,12930,5,55.0
415,12960,5,55.0
416,12990,5,56.0
417,13020,5,54.0
418,13050,5,55.0
419,13080,5,53.0
420,13110,5,49.0
421,13140,5,54.0
422,13170,5,55.0
423,13200,5,50.0
424,13230,5,51.0
425,13260,5,50.0
426,13290,5,55.0
427,13320,5,50.0
428,13350,5,56.0
429,13380,5,58.0
430,13410,5,55.0
431,13440,5,56.0
432,13470,5,53.0
